[1876:1876:1223/132310.429513:ERROR:sandbox_linux.cc(374)] InitializeSandbox() called with multiple threads in process gpu-process.
[1803:1803:1223/132329.309757:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/header.c1f459a604681de0eb65.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.309821:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/12682d7b9ca89db8e908.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.310010:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/ffe03be487345f47085f.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.310073:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/header.d5a8b1e9f4e9cd6d33aa.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.310119:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/header.c9d942ecf51022d3478b.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.310167:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/header.caef28a637ee4668d104.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.310210:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/header.4d6b0d07daa3229b21c0.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.310241:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/mobile.eae930f0aab0afaa0842.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.310270:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/797935d2c75a7d6b525e.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.310299:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/4d6b0d07daa3229b21c0.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.310350:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/c9d942ecf51022d3478b.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.310401:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/d5a8b1e9f4e9cd6d33aa.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.310451:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/9c760936feac00a33603.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.310495:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/caef28a637ee4668d104.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132329.310532:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/709b4e61caecef0debf9.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/192074310/ (0)
[1803:1803:1223/132336.224429:INFO:CONSOLE(1)] "%cDownload the React DevTools for a better development experience: https://fb.me/react-devtools font-weight:bold", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132336.242845:INFO:CONSOLE(1)] "%cDownload the React DevTools for a better development experience: https://fb.me/react-devtools font-weight:bold", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132336.646991:INFO:CONSOLE(1)] "Error: Exited with code: 0", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132336.648212:INFO:CONSOLE(1)] "Error: Exited with code: 0", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132336.649393:INFO:CONSOLE(1)] "Error: Exited with code: 0", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132336.837887:INFO:CONSOLE(1)] "Logger warning! The value of meta must be valid type.
Key: errors, value type: Array
The field will be omitted.", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132336.838523:INFO:CONSOLE(1)] "[object Object]", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132337.531487:INFO:CONSOLE(1)] "function(){var i=n/12/100,a=Math.pow(i+1,12*r),o=i*a/(a-1),u=Math.round((t-e)*o);return u<0&&(u=0),u}", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132337.532685:INFO:CONSOLE(1)] "function(){var i=n/12/100,a=Math.pow(i+1,12*r),o=i*a/(a-1),u=Math.round((t-e)*o);return u<0&&(u=0),u}", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132337.533589:INFO:CONSOLE(1)] "function(){var i=n/12/100,a=Math.pow(i+1,12*r),o=i*a/(a-1),u=Math.round((t-e)*o);return u<0&&(u=0),u}", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132337.534391:INFO:CONSOLE(1)] "function(){var i=n/12/100,a=Math.pow(i+1,12*r),o=i*a/(a-1),u=Math.round((t-e)*o);return u<0&&(u=0),u}", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132337.535302:INFO:CONSOLE(1)] "function(){var i=n/12/100,a=Math.pow(i+1,12*r),o=i*a/(a-1),u=Math.round((t-e)*o);return u<0&&(u=0),u}", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132338.209291:INFO:CONSOLE(1)] "Created 'x-finance-widget-offers' custom tag", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132338.210887:INFO:CONSOLE(1)] "Connected 'x-finance-widget-offers' custom tag", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132338.436106:INFO:CONSOLE(1)] "Open api access error", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132338.682711:INFO:CONSOLE(1)] "Open api access error", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132339.397699:INFO:CONSOLE(1)] "TELEMETRY.timer: browser.microservice.frontend-header.external.http.api-cian-ru.notification-center-v1-desktop-get-notifications-count 154", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132339.398200:INFO:CONSOLE(1)] "TELEMETRY.increment: browser.microservice.frontend-header.external.http.api-cian-ru.notification-center-v1-desktop-get-notifications-count.success undefined", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132342.021351:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/c1f459a604681de0eb65.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.021874:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/mobile.eae930f0aab0afaa0842.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.022439:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/header.c1f459a604681de0eb65.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.022943:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/12682d7b9ca89db8e908.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.023449:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/ffe03be487345f47085f.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.023786:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/header.d5a8b1e9f4e9cd6d33aa.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.023948:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/header.caef28a637ee4668d104.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.024113:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/header.4d6b0d07daa3229b21c0.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.024242:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/mobile.eae930f0aab0afaa0842.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.024364:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/797935d2c75a7d6b525e.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.024484:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/header.c9d942ecf51022d3478b.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.024590:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/4d6b0d07daa3229b21c0.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.024715:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/c9d942ecf51022d3478b.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.024843:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/d5a8b1e9f4e9cd6d33aa.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.024959:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/9c760936feac00a33603.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.025074:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/caef28a637ee4668d104.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132342.025525:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/709b4e61caecef0debf9.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/246694314/ (0)
[1803:1803:1223/132347.883293:INFO:CONSOLE(1)] "%cDownload the React DevTools for a better development experience: https://fb.me/react-devtools font-weight:bold", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132347.906067:INFO:CONSOLE(1)] "%cDownload the React DevTools for a better development experience: https://fb.me/react-devtools font-weight:bold", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132348.264607:INFO:CONSOLE(1)] "Error: Exited with code: 0", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132348.264918:INFO:CONSOLE(1)] "Error: Exited with code: 0", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132348.265563:INFO:CONSOLE(1)] "Error: Exited with code: 0", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132349.775922:INFO:CONSOLE(1)] "function(){var i=n/12/100,a=Math.pow(i+1,12*r),o=i*a/(a-1),u=Math.round((t-e)*o);return u<0&&(u=0),u}", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132349.777341:INFO:CONSOLE(1)] "function(){var i=n/12/100,a=Math.pow(i+1,12*r),o=i*a/(a-1),u=Math.round((t-e)*o);return u<0&&(u=0),u}", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132349.779786:INFO:CONSOLE(1)] "function(){var i=n/12/100,a=Math.pow(i+1,12*r),o=i*a/(a-1),u=Math.round((t-e)*o);return u<0&&(u=0),u}", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132349.779978:INFO:CONSOLE(1)] "function(){var i=n/12/100,a=Math.pow(i+1,12*r),o=i*a/(a-1),u=Math.round((t-e)*o);return u<0&&(u=0),u}", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132349.780771:INFO:CONSOLE(1)] "function(){var i=n/12/100,a=Math.pow(i+1,12*r),o=i*a/(a-1),u=Math.round((t-e)*o);return u<0&&(u=0),u}", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132349.902135:INFO:CONSOLE(1)] "Created 'x-finance-widget-offers' custom tag", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132349.903737:INFO:CONSOLE(1)] "Connected 'x-finance-widget-offers' custom tag", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132351.513516:INFO:CONSOLE(1)] "Uncaught ReferenceError: UXS is not defined", source:  (1)
[1803:1803:1223/132351.632901:INFO:CONSOLE(1)] "TELEMETRY.timer: browser.microservice.frontend-header.external.http.api-cian-ru.notification-center-v1-desktop-get-notifications-count 297", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132351.633601:INFO:CONSOLE(1)] "TELEMETRY.increment: browser.microservice.frontend-header.external.http.api-cian-ru.notification-center-v1-desktop-get-notifications-count.success undefined", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132351.799542:INFO:CONSOLE(1)] "Open api access error", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132351.802347:INFO:CONSOLE(1)] "Open api access error", source: https://cdn.cian.site/frontend/sentry/l/sentry.min.js (1)
[1803:1803:1223/132353.212041:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/c1f459a604681de0eb65.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/234082726/ (0)
[1803:1803:1223/132353.212302:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/mobile.eae930f0aab0afaa0842.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/234082726/ (0)
[1803:1803:1223/132353.212358:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/h/header.c1f459a604681de0eb65.css was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/234082726/ (0)
[1803:1803:1223/132353.212398:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/12682d7b9ca89db8e908.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/234082726/ (0)
[1803:1803:1223/132353.212456:INFO:CONSOLE(0)] "The resource https://cdn.cian.site/frontend/frontend-header/ffe03be487345f47085f.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally.", source: https://saratov.cian.ru/sale/flat/234082726/ (0)
